age,home_country,destination_country,education,employment,monthly_income,travel_purpose,travel_history,criminal_record,english_level,visa_approved
37,Nigeria,USA,Masters,Employed,27012,Study,0,0,High,0
41,Brazil,Australia,HighSchool,Employed,50284,Work,1,0,Low,0
33,Philippines,Canada,HighSchool,Unemployed,98153,Business,3,0,Medium,1
21,India,USA,Bachelors,Employed,21402,Study,1,0,Medium,0
41,Mexico,USA,HighSchool,Employed,36893,Study,1,0,Medium,0
39,Mexico,Australia,HighSchool,Employed,93073,Study,1,0,High,1
47,Brazil,USA,HighSchool,Employed,31719,Study,0,0,Medium,0
23,Mexico,USA,HighSchool,Unemployed,80521,Business,3,0,Low,0
40,India,Germany,HighSchool,Unemployed,57091,Study,3,0,Low,0
44,Mexico,UK,HighSchool,Employed,45617,Work,2,0,Medium,0
22,Brazil,Canada,Masters,Unemployed,34448,Study,0,0,High,0
30,Mexico,Australia,HighSchool,Employed,38492,Tourist,3,1,Medium,0
24,Mexico,Australia,Bachelors,Employed,9298,Business,0,0,Low,0
49,Mexico,USA,Masters,Employed,5189,Work,3,0,Medium,1
24,India,USA,Masters,Employed,57035,Work,2,1,Low,0
30,Brazil,Canada,HighSchool,Employed,22519,Work,1,0,High,0
37,Mexico,Canada,Masters,Employed,90610,Tourist,0,0,High,1
22,Philippines,Germany,Bachelors,Employed,80702,Work,1,0,Low,1
40,Philippines,Germany,Bachelors,Unemployed,48207,Business,0,0,High,0
34,Brazil,Germany,Bachelors,Unemployed,21833,Work,0,0,Medium,0
27,Philippines,UK,Masters,Employed,46992,Business,1,0,Low,0
25,Mexico,UK,Masters,Unemployed,23452,Work,3,0,Low,0
25,Mexico,Germany,Masters,Employed,20719,Business,3,0,Low,1
32,Nigeria,USA,HighSchool,Employed,90348,Study,1,0,High,1
49,India,Canada,HighSchool,Employed,50854,Tourist,2,0,Medium,1
29,Mexico,Canada,HighSchool,Unemployed,29138,Business,2,1,High,0
35,Mexico,Australia,Masters,Employed,24025,Tourist,2,1,High,0
27,Brazil,USA,Bachelors,Employed,52111,Tourist,3,0,Medium,1
47,India,Australia,Bachelors,Employed,86402,Study,0,1,Medium,0
19,Nigeria,Canada,HighSchool,Unemployed,93085,Tourist,2,0,High,1
23,Nigeria,Australia,Masters,Unemployed,89060,Tourist,2,0,Low,0
45,Mexico,Australia,Masters,Employed,48614,Business,0,0,Low,0
26,India,UK,HighSchool,Employed,80040,Business,0,0,Low,0
29,Mexico,Australia,Masters,Unemployed,59260,Tourist,2,0,High,1
18,Philippines,UK,Masters,Unemployed,96039,Tourist,3,0,Low,1
19,Mexico,USA,HighSchool,Employed,71821,Tourist,1,0,Medium,0
49,Mexico,USA,HighSchool,Employed,20073,Tourist,1,0,High,0
26,Mexico,Germany,HighSchool,Employed,36050,Study,3,0,Low,1
33,Brazil,Canada,Bachelors,Unemployed,5442,Study,3,0,Medium,0
45,India,UK,HighSchool,Employed,52309,Tourist,0,0,High,0
19,India,Germany,HighSchool,Employed,37341,Study,3,0,High,1
40,Mexico,Australia,Bachelors,Unemployed,78172,Work,0,1,Medium,0
37,Philippines,USA,Bachelors,Unemployed,8899,Work,2,0,Medium,0
48,Philippines,Canada,Masters,Unemployed,87898,Tourist,2,0,High,1
32,Philippines,USA,Bachelors,Unemployed,90840,Work,1,0,High,0
38,Nigeria,USA,HighSchool,Unemployed,13341,Study,0,0,Medium,0
36,Philippines,USA,Masters,Unemployed,88729,Work,0,0,Low,0
37,India,UK,Masters,Unemployed,73699,Business,1,0,Medium,0
27,Nigeria,Australia,Masters,Employed,24591,Tourist,0,0,High,0
19,Nigeria,Australia,Bachelors,Unemployed,53375,Tourist,0,0,High,0
46,Philippines,Australia,Bachelors,Unemployed,82667,Business,1,0,Low,0
23,Mexico,USA,Masters,Unemployed,43313,Business,0,1,Medium,0
36,Mexico,Germany,HighSchool,Unemployed,53537,Business,3,0,Medium,1
26,Nigeria,USA,Masters,Unemployed,68588,Work,1,1,High,0
40,India,Australia,Bachelors,Unemployed,42872,Business,2,0,High,0
27,Nigeria,Germany,Bachelors,Employed,30548,Work,0,0,Low,0
31,Brazil,UK,HighSchool,Employed,92450,Business,3,0,Medium,1
47,Brazil,Canada,Bachelors,Unemployed,36335,Tourist,0,0,Medium,0
21,Nigeria,Germany,HighSchool,Unemployed,43349,Study,2,0,High,0
29,Brazil,USA,HighSchool,Employed,59233,Tourist,2,0,Low,0
35,Nigeria,Australia,Masters,Unemployed,25368,Study,3,0,Medium,0
46,Philippines,Germany,Masters,Unemployed,44739,Work,3,0,Low,1
27,Brazil,Canada,HighSchool,Employed,80958,Tourist,0,1,Low,0
41,Brazil,USA,Bachelors,Unemployed,94226,Tourist,2,0,Medium,0
34,Mexico,Germany,Masters,Employed,45796,Study,3,0,Low,1
45,Philippines,Canada,Bachelors,Employed,54287,Study,3,0,Low,1
45,Philippines,Australia,Masters,Unemployed,74114,Study,3,0,Medium,1
44,Philippines,Canada,Bachelors,Employed,89117,Work,0,0,Low,0
27,Philippines,Germany,Masters,Unemployed,8834,Tourist,3,0,High,1
22,Brazil,Australia,HighSchool,Unemployed,47327,Business,1,0,Medium,0
47,Philippines,Australia,Bachelors,Unemployed,35850,Tourist,3,0,High,1
26,India,UK,HighSchool,Unemployed,27759,Business,2,0,Low,0
40,Mexico,Canada,Bachelors,Unemployed,26226,Tourist,0,0,Low,0
27,Mexico,UK,Bachelors,Employed,17285,Study,3,0,High,1
41,Philippines,Germany,Masters,Unemployed,23883,Business,1,0,Medium,0
49,Nigeria,USA,HighSchool,Unemployed,87324,Work,2,0,Low,0
24,Mexico,Australia,Masters,Unemployed,12552,Work,3,1,Medium,0
43,Nigeria,UK,Bachelors,Employed,18495,Business,1,0,High,0
45,Philippines,UK,Bachelors,Unemployed,79959,Tourist,1,0,Low,0
37,India,Australia,Bachelors,Unemployed,60252,Study,2,0,Low,0
21,Philippines,Australia,Bachelors,Employed,48893,Work,2,0,High,1
31,Brazil,Canada,HighSchool,Unemployed,21984,Business,3,0,High,0
29,Mexico,Germany,Bachelors,Unemployed,52450,Work,1,0,Medium,0
19,India,Canada,Masters,Employed,6296,Tourist,0,1,Low,0
47,Brazil,Germany,Bachelors,Unemployed,7553,Tourist,1,0,Low,0
27,Mexico,UK,Masters,Unemployed,49981,Work,0,0,Low,0
34,Philippines,UK,Masters,Employed,51781,Study,3,0,Low,1
26,Brazil,UK,HighSchool,Employed,6686,Business,2,1,Medium,0
47,Brazil,Germany,HighSchool,Unemployed,8114,Tourist,1,0,High,0
36,Brazil,Canada,HighSchool,Unemployed,64792,Study,2,0,Low,0
21,Nigeria,Canada,HighSchool,Unemployed,82961,Tourist,1,0,Low,0
37,Nigeria,Australia,HighSchool,Unemployed,65326,Tourist,1,0,High,0
27,Nigeria,Germany,Masters,Employed,22835,Tourist,2,1,Medium,0
24,Nigeria,USA,Bachelors,Employed,52612,Business,0,0,Medium,0
33,Brazil,Australia,HighSchool,Employed,62901,Business,2,0,High,1
44,India,Canada,Bachelors,Unemployed,79579,Study,2,0,Medium,1
26,Philippines,USA,Bachelors,Employed,85135,Work,0,1,Medium,0
37,Philippines,Germany,Bachelors,Employed,56594,Study,2,0,Low,1
22,Philippines,UK,HighSchool,Unemployed,63143,Business,2,0,Low,0
41,Nigeria,USA,Masters,Unemployed,71354,Business,0,0,High,0
26,Mexico,USA,HighSchool,Employed,37313,Business,3,0,High,1
45,Philippines,USA,HighSchool,Unemployed,58636,Tourist,1,0,High,0
46,Philippines,UK,Masters,Employed,57597,Study,0,0,High,1
21,India,Canada,Bachelors,Employed,34344,Work,0,0,Medium,0
46,Nigeria,Australia,Masters,Unemployed,8255,Study,1,0,High,0
39,Brazil,Germany,Masters,Unemployed,33968,Work,2,0,High,1
20,Nigeria,UK,Masters,Unemployed,34425,Business,0,0,High,0
27,Nigeria,Australia,Bachelors,Employed,60660,Work,0,0,High,1
36,Nigeria,Canada,HighSchool,Unemployed,43579,Business,3,0,High,1
42,Brazil,Germany,HighSchool,Employed,60744,Study,0,0,Medium,0
38,Philippines,Canada,HighSchool,Employed,78576,Tourist,0,0,Low,0
46,India,Australia,Bachelors,Unemployed,61712,Tourist,3,0,Medium,1
23,Mexico,Canada,Bachelors,Employed,35425,Tourist,3,0,Low,1
46,Nigeria,UK,Bachelors,Employed,41310,Study,3,0,Low,1
19,Philippines,Australia,Bachelors,Unemployed,38762,Business,0,0,Low,0
26,Philippines,Germany,HighSchool,Employed,46957,Work,3,1,Medium,0
30,Brazil,Australia,Bachelors,Unemployed,93088,Study,3,0,Medium,1
36,Mexico,USA,Bachelors,Employed,19806,Business,1,1,Medium,0
24,India,Australia,HighSchool,Employed,24261,Work,1,0,High,0
37,Nigeria,Canada,Masters,Employed,41806,Business,3,0,Medium,1
45,Philippines,Australia,Bachelors,Employed,93283,Work,3,1,High,0
41,Nigeria,USA,HighSchool,Employed,74653,Work,0,0,Low,0
45,Brazil,Australia,HighSchool,Unemployed,42613,Study,3,0,Medium,0
20,India,USA,HighSchool,Unemployed,55903,Work,3,0,Low,0
35,Brazil,USA,HighSchool,Unemployed,17898,Study,3,1,Medium,0
22,Brazil,Australia,Bachelors,Employed,28576,Tourist,1,0,Low,0
49,Mexico,Canada,Bachelors,Employed,56763,Tourist,3,0,High,1
20,Brazil,USA,HighSchool,Unemployed,77177,Work,3,0,Low,0
18,Philippines,USA,HighSchool,Employed,82926,Study,2,0,Low,0
47,Brazil,Australia,Bachelors,Employed,51375,Tourist,3,0,Low,1
37,India,USA,Bachelors,Employed,15170,Work,1,0,Medium,0
43,Brazil,USA,Bachelors,Employed,20909,Tourist,1,0,Low,0
18,Nigeria,Germany,Masters,Unemployed,43823,Tourist,3,0,Medium,1
22,India,USA,Masters,Employed,34874,Study,3,0,Medium,1
45,Philippines,Canada,Bachelors,Employed,31528,Tourist,3,0,Low,1
36,Mexico,Germany,Bachelors,Employed,32773,Tourist,3,0,Low,1
21,Brazil,Germany,Bachelors,Unemployed,46325,Tourist,3,0,High,1
37,Nigeria,Canada,Bachelors,Employed,6438,Work,3,0,Medium,1
18,Brazil,Australia,Masters,Employed,39283,Business,2,0,High,1
46,Mexico,Germany,Bachelors,Employed,84733,Tourist,3,0,High,1
21,Mexico,Canada,Masters,Employed,19428,Tourist,0,0,High,1
35,India,USA,HighSchool,Employed,78820,Tourist,2,0,Medium,1
28,Brazil,USA,Bachelors,Unemployed,37812,Tourist,3,0,Low,0
37,Brazil,USA,Masters,Employed,18190,Work,3,0,Medium,1
39,India,USA,Bachelors,Unemployed,74461,Business,3,0,High,1
26,Mexico,USA,Bachelors,Employed,91473,Work,0,0,Low,0
43,Nigeria,Canada,HighSchool,Employed,53345,Work,3,0,Low,1
38,Brazil,Canada,HighSchool,Employed,91716,Work,3,0,Medium,1
25,Mexico,UK,Masters,Employed,67045,Business,3,0,High,1
22,Nigeria,USA,HighSchool,Employed,81865,Tourist,1,1,Low,0
30,India,Australia,Masters,Employed,99197,Tourist,0,1,Low,0
43,Philippines,Australia,Bachelors,Employed,31676,Study,2,0,Low,0
25,Philippines,Canada,HighSchool,Unemployed,13235,Tourist,0,1,Low,0
26,India,Canada,Masters,Unemployed,13911,Work,3,0,Low,0
42,Mexico,USA,Bachelors,Employed,83520,Study,1,0,High,1
22,Nigeria,Australia,Masters,Unemployed,42353,Work,2,0,High,1
22,Mexico,USA,HighSchool,Employed,53964,Work,1,0,High,1
26,Philippines,UK,Bachelors,Unemployed,75149,Work,0,0,Low,0
30,Brazil,UK,Bachelors,Employed,28025,Study,0,0,Medium,0
43,Philippines,USA,Bachelors,Unemployed,89585,Tourist,2,1,Medium,0
20,Brazil,Canada,HighSchool,Employed,19587,Tourist,0,0,Low,0
26,Nigeria,Australia,HighSchool,Unemployed,21498,Tourist,1,0,Medium,0
24,Philippines,Australia,HighSchool,Unemployed,21242,Tourist,2,0,High,0
18,Philippines,Australia,Masters,Unemployed,75490,Work,1,0,Low,0
39,Philippines,Canada,HighSchool,Employed,58680,Work,0,0,Medium,0
26,Mexico,Australia,HighSchool,Employed,97033,Business,1,0,Medium,0
30,Philippines,Australia,HighSchool,Unemployed,14422,Tourist,2,0,High,0
28,Nigeria,Canada,Masters,Unemployed,16725,Study,0,0,High,0
21,Brazil,Australia,Masters,Employed,88604,Business,2,0,Medium,1
27,Mexico,Germany,Bachelors,Employed,80021,Work,2,0,High,1
47,Mexico,UK,Bachelors,Employed,12011,Work,1,0,Low,0
35,Brazil,UK,Bachelors,Unemployed,52834,Work,3,0,High,1
40,Brazil,USA,HighSchool,Unemployed,66784,Tourist,3,0,Medium,0
28,India,UK,Masters,Employed,36144,Business,3,0,Low,1
36,Brazil,USA,Masters,Employed,63009,Business,3,0,Medium,1
41,Philippines,Canada,Masters,Unemployed,48802,Study,1,0,High,1
25,India,Canada,Masters,Unemployed,42006,Work,0,0,High,0
32,Philippines,Germany,HighSchool,Employed,7110,Work,3,0,Medium,0
24,Nigeria,Germany,Masters,Employed,35500,Work,1,0,Low,1
49,Philippines,USA,Bachelors,Employed,40063,Business,1,0,Medium,0
45,Nigeria,UK,HighSchool,Employed,17418,Tourist,0,0,Low,0
45,Nigeria,Australia,Bachelors,Unemployed,90436,Tourist,3,0,High,1
35,Nigeria,Germany,HighSchool,Employed,26607,Study,3,0,High,1
45,Philippines,Germany,Masters,Unemployed,77990,Tourist,0,1,Medium,0
44,Brazil,UK,HighSchool,Unemployed,27384,Study,2,0,Low,0
25,Mexico,UK,Masters,Unemployed,29773,Tourist,2,0,High,0
48,India,Canada,Bachelors,Employed,32982,Study,1,0,Medium,1
47,Mexico,Australia,Masters,Employed,31070,Work,1,0,Medium,1
44,India,USA,HighSchool,Employed,71675,Tourist,3,0,Low,1
18,Mexico,USA,Masters,Employed,97016,Tourist,2,1,High,0
21,Brazil,Australia,HighSchool,Unemployed,26920,Tourist,3,0,Medium,0
47,Brazil,Canada,Bachelors,Unemployed,21979,Tourist,0,0,High,0
30,Nigeria,Canada,HighSchool,Employed,36175,Business,1,0,Medium,0
38,India,USA,Bachelors,Unemployed,53547,Work,2,1,Medium,0
29,Philippines,USA,HighSchool,Employed,45758,Study,0,0,Medium,0
34,Philippines,Canada,Masters,Unemployed,96138,Work,3,1,Low,0
39,Philippines,Australia,HighSchool,Employed,18227,Tourist,0,0,Medium,0
19,Mexico,USA,HighSchool,Unemployed,42268,Study,0,0,Medium,0
42,India,Canada,Masters,Unemployed,17948,Business,0,1,High,0
30,Brazil,Canada,HighSchool,Employed,43641,Tourist,1,0,Medium,0
21,India,UK,Masters,Employed,82911,Business,1,0,Medium,1
36,Nigeria,Canada,Masters,Employed,52705,Business,1,0,Low,1
21,India,USA,HighSchool,Employed,55240,Tourist,0,0,High,0
39,Mexico,Australia,HighSchool,Unemployed,77888,Business,3,0,Medium,0
35,Mexico,USA,Bachelors,Unemployed,35760,Work,2,0,High,0
25,India,Germany,Bachelors,Employed,7995,Study,3,0,High,1
38,Philippines,Australia,HighSchool,Employed,15638,Business,1,0,Medium,0
21,Philippines,Canada,Masters,Employed,77719,Work,1,0,Medium,1
21,Philippines,Australia,Masters,Employed,32602,Work,3,0,Low,1
41,Philippines,Australia,HighSchool,Unemployed,95112,Study,2,0,Low,0
47,Philippines,Canada,Masters,Employed,6969,Work,3,0,Medium,1
27,Brazil,Australia,Masters,Employed,65824,Business,3,0,Low,1
44,Mexico,USA,Masters,Unemployed,8227,Study,1,1,Medium,0
23,Brazil,Australia,Bachelors,Employed,11722,Work,1,0,Medium,0
36,Mexico,Canada,Bachelors,Employed,40898,Tourist,0,0,High,1
35,Philippines,Germany,Masters,Unemployed,77183,Tourist,1,0,High,1
32,Philippines,Canada,Bachelors,Unemployed,78586,Work,0,0,Low,0
44,India,Canada,Bachelors,Unemployed,69836,Business,1,0,Medium,0
39,Brazil,Canada,HighSchool,Unemployed,48950,Business,1,1,High,0
36,Nigeria,Germany,Masters,Employed,16597,Study,2,0,Medium,1
36,India,Canada,Bachelors,Unemployed,32849,Work,0,0,Medium,0
45,Mexico,UK,Bachelors,Employed,70394,Study,1,0,Low,0
42,Brazil,Australia,HighSchool,Employed,39664,Study,2,0,High,1
29,India,UK,HighSchool,Unemployed,24459,Tourist,3,0,Medium,0
42,Nigeria,UK,Masters,Employed,40295,Business,0,0,Medium,0
33,Nigeria,Germany,Masters,Employed,79164,Work,0,0,Low,1
49,India,Germany,Bachelors,Employed,45361,Tourist,3,0,Medium,1
47,Philippines,Australia,Masters,Unemployed,7024,Work,3,0,High,0
30,Philippines,USA,Masters,Employed,34644,Business,1,1,High,0
28,Brazil,Germany,Bachelors,Employed,82971,Tourist,3,0,High,1
48,Brazil,Germany,Bachelors,Employed,20640,Study,3,0,High,1
34,Mexico,Canada,HighSchool,Unemployed,27310,Business,1,0,Medium,0
21,Brazil,Australia,Masters,Employed,23342,Study,0,0,High,0
29,India,USA,HighSchool,Employed,77866,Tourist,0,0,High,0
31,Philippines,UK,Bachelors,Unemployed,72617,Work,2,0,High,1
42,Nigeria,Australia,Masters,Unemployed,49900,Work,2,0,High,1
25,India,Canada,Bachelors,Unemployed,89787,Study,2,1,High,0
26,Brazil,Australia,Masters,Unemployed,53380,Business,2,0,Medium,1
41,Philippines,Germany,Masters,Employed,59073,Business,3,0,Medium,1
42,Nigeria,USA,HighSchool,Employed,77509,Business,0,0,Low,0
22,Mexico,Australia,HighSchool,Employed,40985,Business,0,1,Medium,0
34,Nigeria,UK,Masters,Employed,36317,Work,0,0,Low,0
35,Nigeria,UK,Bachelors,Employed,6885,Business,3,0,Low,0
30,India,Australia,Masters,Unemployed,24945,Tourist,1,0,High,0
36,Nigeria,USA,Bachelors,Employed,48546,Work,1,0,Medium,0
33,Mexico,USA,Bachelors,Unemployed,15938,Business,2,0,High,0
22,India,Germany,HighSchool,Unemployed,12503,Study,3,0,Medium,0
21,India,USA,Bachelors,Unemployed,78167,Business,2,0,Low,0
25,Mexico,UK,HighSchool,Employed,6129,Business,2,0,Medium,0
30,Nigeria,Canada,HighSchool,Unemployed,21831,Business,2,0,Low,0
34,Mexico,Germany,Masters,Employed,51847,Business,1,0,High,1
34,India,UK,HighSchool,Employed,96611,Tourist,1,0,Medium,0
18,Brazil,Australia,HighSchool,Unemployed,88771,Business,2,0,Medium,0
45,India,Germany,HighSchool,Employed,81743,Business,2,0,High,1
40,Philippines,Australia,HighSchool,Unemployed,86081,Study,2,0,Medium,0
40,Nigeria,UK,Masters,Employed,81521,Business,1,0,Medium,1
38,Mexico,USA,HighSchool,Employed,18086,Tourist,2,0,High,0
32,Philippines,USA,Masters,Employed,44452,Business,1,0,High,1
35,Nigeria,Canada,HighSchool,Employed,54794,Work,1,1,High,0
45,Nigeria,USA,Masters,Unemployed,23219,Work,2,0,Low,0
19,Nigeria,Germany,Bachelors,Unemployed,56832,Study,0,0,High,0
18,Nigeria,Canada,Masters,Unemployed,57275,Work,3,0,Medium,1
47,Brazil,UK,Masters,Employed,97374,Work,2,1,Low,0
41,Philippines,Canada,Masters,Employed,76383,Business,1,0,Medium,1
37,Nigeria,Canada,Masters,Unemployed,83453,Study,3,0,High,1
44,Nigeria,Canada,Bachelors,Unemployed,12398,Study,3,0,High,0
36,Brazil,Australia,Bachelors,Unemployed,94574,Work,3,1,Medium,0
26,Mexico,Australia,Bachelors,Employed,21170,Work,3,0,Low,0
23,Nigeria,UK,HighSchool,Unemployed,92263,Work,0,0,High,0
32,Mexico,Canada,Masters,Employed,96529,Tourist,3,0,High,1
31,Nigeria,Canada,Bachelors,Employed,7588,Tourist,3,0,Medium,1
30,India,USA,HighSchool,Employed,7693,Study,0,0,Medium,0
29,India,UK,Bachelors,Unemployed,5752,Business,1,0,Low,0
48,Nigeria,Australia,Bachelors,Unemployed,43921,Tourist,2,0,Medium,0
18,Brazil,Canada,HighSchool,Unemployed,60194,Study,1,0,Low,0
31,Nigeria,Australia,Bachelors,Employed,53091,Tourist,0,0,Medium,0
25,Nigeria,USA,Bachelors,Employed,81079,Study,2,0,Medium,1
20,India,UK,HighSchool,Employed,66379,Work,3,0,Low,1
30,India,Canada,HighSchool,Employed,94227,Study,1,0,Medium,1
45,Mexico,UK,Bachelors,Employed,88156,Work,3,0,High,1
34,Nigeria,UK,Masters,Employed,53366,Tourist,3,0,High,1
30,India,Australia,HighSchool,Employed,24089,Work,2,0,High,0
20,Brazil,UK,Bachelors,Employed,72926,Work,1,0,Low,0
49,Mexico,Germany,Masters,Employed,18525,Tourist,1,0,Medium,1
36,Philippines,Germany,Masters,Unemployed,89334,Work,1,0,Low,0
44,Nigeria,Canada,HighSchool,Employed,96483,Business,2,1,Medium,0
41,Nigeria,Australia,Masters,Employed,71972,Business,1,0,Medium,1
21,Nigeria,UK,Masters,Employed,47733,Tourist,3,0,Low,1
31,Brazil,UK,Bachelors,Employed,68856,Study,3,1,Medium,0
20,Philippines,Germany,Masters,Unemployed,94277,Work,3,0,High,1
38,Brazil,Australia,Masters,Unemployed,5067,Study,1,0,High,0
46,India,Australia,HighSchool,Unemployed,76211,Business,3,1,High,0
32,Nigeria,Germany,Bachelors,Employed,36345,Study,2,0,Medium,1
36,Mexico,Germany,HighSchool,Employed,99512,Study,2,1,Medium,0
41,Mexico,Australia,Masters,Employed,41854,Work,0,1,Low,0
30,Nigeria,USA,HighSchool,Employed,7633,Business,0,0,High,0
34,Mexico,Germany,HighSchool,Employed,86990,Tourist,2,0,Low,1
19,India,Germany,HighSchool,Unemployed,9306,Business,0,0,Low,0
27,India,USA,HighSchool,Employed,75215,Work,3,0,High,1
29,India,Canada,HighSchool,Unemployed,63717,Tourist,3,0,High,1
31,Brazil,Germany,Bachelors,Unemployed,73191,Business,0,0,Medium,0
49,Nigeria,UK,Masters,Employed,39820,Tourist,2,0,Low,1
28,Brazil,Germany,HighSchool,Employed,98567,Tourist,1,0,Low,0
49,Philippines,Canada,Bachelors,Unemployed,92555,Business,3,0,High,1
19,Nigeria,UK,Bachelors,Unemployed,39210,Work,1,0,Medium,0
44,Nigeria,Germany,Bachelors,Employed,91350,Work,0,0,High,1
46,Nigeria,Australia,HighSchool,Unemployed,40277,Work,1,0,High,0
40,Nigeria,UK,HighSchool,Employed,9032,Tourist,3,0,Low,0
49,Nigeria,Canada,Bachelors,Employed,27614,Study,3,0,Medium,1
20,Mexico,Canada,Bachelors,Employed,80156,Study,3,0,Medium,1
49,Philippines,USA,Bachelors,Employed,35726,Study,1,0,Low,0
33,India,Germany,Masters,Employed,39527,Work,0,0,High,1
38,India,Canada,Bachelors,Employed,95040,Work,2,1,Medium,0
48,Brazil,Germany,Masters,Employed,45462,Study,1,0,Low,1
19,Nigeria,USA,Masters,Unemployed,35834,Study,2,0,Medium,0
28,Mexico,Canada,Masters,Unemployed,54506,Business,3,0,High,1
20,Philippines,USA,Masters,Employed,60832,Work,0,0,High,1
18,India,Australia,HighSchool,Employed,70721,Tourist,1,1,High,0
30,Philippines,USA,Bachelors,Employed,57693,Tourist,0,0,Medium,0
46,Mexico,UK,Masters,Employed,40176,Business,1,0,Low,0
42,Nigeria,UK,Bachelors,Employed,93366,Tourist,0,0,Medium,0
18,Philippines,UK,HighSchool,Employed,99299,Business,1,0,Low,0
33,Nigeria,USA,Masters,Employed,44771,Study,0,0,Medium,0
36,India,Germany,HighSchool,Employed,66335,Work,3,0,High,1
48,Philippines,Germany,HighSchool,Unemployed,24048,Business,0,0,Medium,0
49,Nigeria,Germany,Bachelors,Employed,97570,Work,3,0,Medium,1
42,Mexico,Germany,HighSchool,Unemployed,83585,Work,1,0,High,0
26,India,UK,Masters,Unemployed,78603,Work,0,0,Medium,0
27,Philippines,USA,HighSchool,Employed,78666,Work,2,0,High,1
47,Philippines,Australia,Bachelors,Unemployed,69400,Study,0,0,Medium,0
18,Philippines,UK,HighSchool,Employed,25885,Tourist,3,1,Medium,0
23,Mexico,Canada,Bachelors,Employed,85132,Study,0,1,High,0
25,India,Australia,Masters,Employed,46330,Business,0,0,Medium,0
41,India,Germany,Masters,Unemployed,70422,Work,1,0,Low,0
23,Nigeria,Germany,HighSchool,Unemployed,87575,Work,1,0,Low,0
37,Mexico,Canada,HighSchool,Employed,55849,Tourist,1,0,High,1
24,Brazil,Australia,Bachelors,Unemployed,74513,Tourist,2,0,Medium,0
31,India,UK,HighSchool,Employed,65921,Tourist,1,0,Low,0
23,Nigeria,UK,Masters,Employed,66704,Work,2,0,Medium,1
39,Philippines,UK,HighSchool,Unemployed,33808,Work,2,0,Low,0
44,Nigeria,USA,Bachelors,Employed,19449,Tourist,1,0,Medium,0
46,Brazil,Germany,Bachelors,Employed,43417,Work,2,0,Medium,1
24,Philippines,UK,Masters,Employed,51649,Tourist,2,0,Low,1
44,Nigeria,USA,Bachelors,Employed,38756,Business,3,0,Low,1
38,Mexico,Canada,HighSchool,Unemployed,97917,Tourist,0,0,Medium,0
33,Philippines,Germany,Masters,Employed,36342,Business,0,0,Low,0
